xeon;9.3.0;native;O3;no-omit-frame-pointer;indexes;270.802772
xeon;9.3.0;native;O3;no-omit-frame-pointer;pkey;56.301382
xeon;9.3.0;native;O3;no-omit-frame-pointer;fkey;63.068824
xeon;9.3.0;native;O3;no-omit-frame-pointer;analyze;32.655079
xeon;9.3.0;native;O3;omit-frame-pointer;copy;250.881763
xeon;9.3.0;native;O3;omit-frame-pointer;indexes;266.317841
xeon;9.3.0;native;O3;omit-frame-pointer;pkey;54.757753
xeon;9.3.0;native;O3;omit-frame-pointer;fkey;59.843056
xeon;9.3.0;native;O3;omit-frame-pointer;analyze;32.027170
xeon;9.3.0;native;Os;no-omit-frame-pointer;copy;311.441097
xeon;9.3.0;native;Os;no-omit-frame-pointer;indexes;367.177182
xeon;9.3.0;native;Os;no-omit-frame-pointer;pkey;71.520581
xeon;9.3.0;native;Os;no-omit-frame-pointer;fkey;77.097714
xeon;9.3.0;native;Os;no-omit-frame-pointer;analyze;34.337428
xeon;9.3.0;native;Os;omit-frame-pointer;copy;305.068429
xeon;9.3.0;native;Os;omit-frame-pointer;indexes;352.841000
xeon;9.3.0;native;Os;omit-frame-pointer;pkey;67.414142
xeon;9.3.0;native;Os;omit-frame-pointer;fkey;71.988861
xeon;9.3.0;native;Os;omit-frame-pointer;analyze;35.869072
xeon;9.3.0;native;Og;no-omit-frame-pointer;copy;291.350863
xeon;9.3.0;native;Og;no-omit-frame-pointer;indexes;327.339933
xeon;9.3.0;native;Og;no-omit-frame-pointer;pkey;59.406271
xeon;9.3.0;native;Og;no-omit-frame-pointer;fkey;69.239722
xeon;9.3.0;native;Og;no-omit-frame-pointer;analyze;34.643566
xeon;9.3.0;native;Og;omit-frame-pointer;copy;283.376543
xeon;9.3.0;native;Og;omit-frame-pointer;indexes;319.170783
xeon;9.3.0;native;Og;omit-frame-pointer;pkey;56.177252
xeon;9.3.0;native;Og;omit-frame-pointer;fkey;66.381249
xeon;9.3.0;native;Og;omit-frame-pointer;analyze;33.071966
xeon;9.3.0;native;Ofast;no-omit-frame-pointer;copy;240.974769
xeon;9.3.0;native;Ofast;no-omit-frame-pointer;indexes;273.429389
xeon;9.3.0;native;Ofast;no-omit-frame-pointer;pkey;55.852923
xeon;9.3.0;native;Ofast;no-omit-frame-pointer;fkey;63.379341
xeon;9.3.0;native;Ofast;no-omit-frame-pointer;analyze;32.617042
xeon;9.3.0;native;Ofast;omit-frame-pointer;copy;248.926705
xeon;9.3.0;native;Ofast;omit-frame-pointer;indexes;268.369737
xeon;9.3.0;native;Ofast;omit-frame-pointer;pkey;55.911506
xeon;9.3.0;native;Ofast;omit-frame-pointer;fkey;59.808466
xeon;9.3.0;native;Ofast;omit-frame-pointer;analyze;31.974582
