gcc-4.8.5;native;Os;analyze;23.087550
gcc-4.8.5;native;Og;copy;323.004684
gcc-4.8.5;native;Og;indexes;359.030699
gcc-4.8.5;native;Og;pkeys;67.858360
gcc-4.8.5;native;Og;fkeys;77.299643
gcc-4.8.5;native;Og;analyze;20.488490
gcc-4.8.5;native;Og;copy;314.508142
gcc-4.8.5;native;Og;indexes;349.939598
gcc-4.8.5;native;Og;pkeys;63.973865
gcc-4.8.5;native;Og;fkeys;72.639621
gcc-4.8.5;native;Og;analyze;22.607785
gcc-4.8.5;native;Ofast;copy;
gcc-4.8.5;native;Ofast;indexes;
gcc-4.8.5;native;Ofast;pkeys;
gcc-4.8.5;native;Ofast;fkeys;
gcc-4.8.5;native;Ofast;analyze;
gcc-4.8.5;native;Ofast;copy;
gcc-4.8.5;native;Ofast;indexes;
gcc-4.8.5;native;Ofast;pkeys;
gcc-4.8.5;native;Ofast;fkeys;
gcc-4.8.5;native;Ofast;analyze;
